sport,start_time_weekday_cat,start_time_daytime_cat,start_time_season_cat,duration_s,distance_km,calories_kcal,speed_avg_kmh,speed_max_kmh,start_lat,start_long,end_lat,end_long,hydration_l,created_date_year,created_date_month,created_date_day,created_date_hour,created_date_minute,created_date_second,start_time_year,start_time_month,start_time_day,start_time_hour,start_time_minute,start_time_second,end_time_year,end_time_month,end_time_day,end_time_hour,end_time_minute,end_time_second,sport_BADMINTON,sport_BEACH_VOLLEY,sport_CROSSFIT,sport_CROSS_TRAINING,sport_CYCLING_SPORT,sport_CYCLING_TRANSPORTATION,sport_FITNESS_WALKING,sport_ICE_SKATING,sport_ROLLER_SKATING,sport_RUNNING,sport_RUNNING_CANICROSS,sport_SKIING_CROSS_COUNTRY,sport_STAIR_CLIMBING,sport_STRETCHING,sport_SWIMMING,sport_WALKING,sport_WEIGHT_TRAINING,source_INPUT_MANUAL_MOBILE,source_TRACK_MOBILE,start_time_weekday_Friday,start_time_weekday_Monday,start_time_weekday_Saturday,start_time_weekday_Sunday,start_time_weekday_Thursday,start_time_weekday_Tuesday,start_time_weekday_Wednesday,start_time_daytime_AFTERNOON,start_time_daytime_EVENING,start_time_daytime_MORNING,start_time_daytime_NIGHT,start_time_season_AUTUMN,start_time_season_SPRING,start_time_season_SUMMER,start_time_season_WINTER
WALKING,Wednesday,MORNING,SPRING,1343,1.930068969726562,149.0,5.173677059579766,10.0112,64.231904,27.729407,64.231825,27.729523,0.084537,2019,3,13,8,59,5,2019,3,13,8,58,3,2019,3,13,9,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
WALKING,Wednesday,AFTERNOON,SPRING,3786,4.759249210357666,351.0,4.525435065316322,8.48615,64.231957,27.729505,64.231827,27.729653,0.2069659999999999,2019,3,13,15,58,40,2019,3,13,15,57,37,2019,3,13,17,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
WALKING,Thursday,MORNING,SPRING,1741,2.407573938369751,179.0,4.978326351597417,9.44378,64.231864,27.729529,64.231817,27.729592,0.103083,2019,3,14,9,51,50,2019,3,14,9,50,47,2019,3,14,10,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
SWIMMING,Thursday,AFTERNOON,SPRING,1500,1.0,335.0,2.4,2.888888782925076,64.232021,27.729591,64.231879,27.72955,0.170183,2019,3,14,14,39,52,2019,3,14,14,39,48,2019,3,14,15,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
WALKING,Thursday,EVENING,SPRING,1521,1.763098955154419,134.0,4.173015278471998,7.76501,64.232021,27.729591,64.231879,27.72955,0.08026,2019,3,14,17,41,12,2019,3,14,17,40,10,2019,3,14,18,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
WALKING,Friday,MORNING,SPRING,1327,1.580536007881164,119.0,4.287814339391253,10.1665,64.231866,27.729602,64.231822,27.729618,0.070813,2019,3,15,9,43,45,2019,3,15,9,42,43,2019,3,15,10,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Friday,AFTERNOON,SPRING,1786,2.509188890457153,190.0,5.057715568670634,8.82975,64.231967,27.729605,64.231847,27.729531,0.108474,2019,3,15,14,4,51,2019,3,15,14,3,49,2019,3,15,14,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Friday,EVENING,SPRING,2351,3.360641002655029,258.0,5.146026205681883,9.0885,64.231917,27.729563,64.231831,27.7295,0.146736,2019,3,15,17,17,39,2019,3,15,17,16,37,2019,3,15,17,55,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
WALKING,Saturday,MORNING,SPRING,3642,5.753127098083496,484.0,5.686781316062763,9.16865,64.223716,27.674112,64.223716,27.674142,0.26524,2019,3,16,9,35,12,2019,3,16,9,34,11,2019,3,16,10,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Saturday,EVENING,SPRING,2214,2.961384057998657,213.0,4.815258630892126,10.4184,64.231849,27.729501,64.231825,27.729604,0.124487,2019,3,16,19,23,1,2019,3,16,19,21,59,2019,3,16,19,59,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
WALKING,Sunday,MORNING,SPRING,2619,3.871946096420288,307.0,5.322262675491805,9.11976,64.231842,27.729511,64.231773,27.729574,0.172343,2019,3,17,7,14,17,2019,3,17,7,13,15,2019,3,17,8,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
SKIING_CROSS_COUNTRY,Sunday,MORNING,SPRING,3414,11.166133880615234,1099.0,11.7744821236716,38.128,64.232079,27.730268,64.231854,27.729612,0.538964,2019,3,17,8,41,39,2019,3,17,8,40,37,2019,3,17,9,37,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
WALKING,Sunday,AFTERNOON,SPRING,3138,4.481574058532715,344.0,5.141385153192407,8.77468,64.223629,27.673794,64.223668,27.673828,0.195576,2019,3,17,14,10,39,2019,3,17,14,9,37,2019,3,17,15,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
WALKING,Monday,MORNING,SPRING,1376,2.000366926193237,156.0,5.233518120854399,10.7317,64.231922,27.729506,64.231723,27.729606,0.088198,2019,3,18,7,14,11,2019,3,18,7,13,8,2019,3,18,7,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
SWIMMING,Monday,AFTERNOON,SPRING,1680,1.100000023841858,371.0,2.357142908232553,2.888888782925076,64.231533,27.729252,64.231818,27.729614,0.188614,2019,3,18,14,16,33,2019,3,18,14,16,20,2019,3,18,14,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Monday,EVENING,SPRING,1503,2.344261884689331,195.0,5.61499852620199,10.5261,64.231533,27.729252,64.231818,27.729614,0.107406,2019,3,18,19,10,0,2019,3,18,19,8,58,2019,3,18,19,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
WALKING,Tuesday,MORNING,SPRING,1691,2.357522010803222,177.0,5.018970572969605,9.35179,64.231872,27.729643,64.231825,27.72949,0.101445,2019,3,19,7,26,23,2019,3,19,7,25,20,2019,3,19,7,53,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
CROSS_TRAINING,Tuesday,AFTERNOON,SPRING,1200,0.0,142.0,0.0,0.0,64.231872,27.729643,64.231825,27.72949,0.079445,2019,3,19,11,51,9,2019,3,19,11,50,54,2019,3,19,12,10,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
WALKING,Tuesday,AFTERNOON,SPRING,4428,6.374866962432861,493.0,5.182818668644603,13.2625,64.231826,27.729508,64.231726,27.729526,0.279505,2019,3,19,16,23,49,2019,3,19,16,22,47,2019,3,19,17,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
WALKING,Wednesday,MORNING,SPRING,1335,1.552942991256713,118.0,4.187711437096756,9.24402,64.231879,27.729504,64.231873,27.729625,0.07055,2019,3,20,8,7,34,2019,3,20,8,6,32,2019,3,20,8,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
WALKING,Wednesday,AFTERNOON,SPRING,3541,4.881854057312012,361.0,4.963195313844462,9.7659,64.231885,27.729802,64.231858,27.729644,0.208553,2019,3,20,16,40,28,2019,3,20,16,39,26,2019,3,20,17,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
WALKING,Thursday,MORNING,SPRING,3000,4.0,288.0,4.8,10.054601488563929,64.231718,27.730091,64.230169,27.730277,0.178248,2019,3,21,8,52,51,2019,3,21,8,52,17,2019,3,21,9,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
WALKING,Thursday,AFTERNOON,SPRING,785,1.200000047683715,98.0,5.50318493205271,9.20672,64.231718,27.730091,64.230169,27.730277,0.029584,2019,3,21,14,49,58,2019,3,21,14,48,56,2019,3,21,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
WALKING,Thursday,EVENING,SPRING,3026,4.655506134033203,383.0,5.53860610790467,10.7548,64.231927,27.729555,64.231785,27.729523,0.211721,2019,3,21,17,16,43,2019,3,21,17,15,42,2019,3,21,18,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
WALKING,Friday,MORNING,SPRING,1261,1.8650950193405151,148.0,5.3246170258730015,9.07982,64.231851,27.729639,64.231937,27.729418,0.083037,2019,3,22,6,29,7,2019,3,22,6,28,4,2019,3,22,6,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Friday,MORNING,SPRING,1240,1.546921968460083,114.0,4.491063779400242,9.35776,64.231811,27.729421,64.231642,27.729461,0.0675559999999999,2019,3,22,8,20,31,2019,3,22,8,19,30,2019,3,22,8,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
SKIING_CROSS_COUNTRY,Friday,AFTERNOON,SPRING,2369,7.346548080444336,734.0,11.16402409860684,43.2374,64.231773,27.729464,64.231828,27.729578,0.361043,2019,3,22,11,54,43,2019,3,22,11,53,41,2019,3,22,12,33,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Friday,AFTERNOON,SPRING,2769,4.238246917724609,347.0,5.510180174723219,13.5955,64.231948,27.729513,64.231891,27.729541,0.192262,2019,3,22,14,44,5,2019,3,22,14,43,3,2019,3,22,15,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Saturday,MORNING,SPRING,3049,4.306825160980225,327.0,5.085133020507972,8.70567,64.231904,27.729485,64.231744,27.729576,0.1867289999999999,2019,3,23,7,6,21,2019,3,23,7,5,18,2019,3,23,7,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Saturday,AFTERNOON,SPRING,2900,4.000611782073975,296.0,4.966276694988382,8.49172,64.231853,27.729235,64.231808,27.729617,0.1709719999999999,2019,3,23,13,26,46,2019,3,23,13,25,45,2019,3,23,14,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
WEIGHT_TRAINING,Saturday,EVENING,SPRING,2400,0.0,396.0,0.0,2.400000035762787,64.231853,27.729235,64.231808,27.729617,0.209422,2019,3,23,19,19,49,2019,3,23,19,19,27,2019,3,23,19,59,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
WALKING,Sunday,MORNING,SPRING,2918,4.03928279876709,300.0,4.9833509511862655,9.14248,64.231599,27.729568,64.23187,27.729498,0.1729919999999999,2019,3,24,6,43,47,2019,3,24,6,42,45,2019,3,24,7,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
SKIING_CROSS_COUNTRY,Sunday,AFTERNOON,SPRING,1849,4.183703899383545,461.0,8.145664704045842,32.3703,64.231891,27.729479,64.231831,27.729591,0.2316329999999999,2019,3,24,11,36,15,2019,3,24,11,34,37,2019,3,24,12,5,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
WALKING,Sunday,AFTERNOON,SPRING,2618,3.562433004379272,260.0,4.898685567519244,9.45223,64.231851,27.729598,64.231735,27.729573,0.150979,2019,3,24,14,27,22,2019,3,24,14,26,19,2019,3,24,15,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
WALKING,Monday,MORNING,SPRING,1301,1.920233011245727,152.0,5.313481045722229,10.5593,64.231843,27.729617,64.231736,27.729548,0.085392,2019,3,25,8,6,23,2019,3,25,8,5,21,2019,3,25,8,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Monday,AFTERNOON,SPRING,2884,3.699132919311523,270.0,4.617502950596909,11.6695,64.231925,27.72956,64.231755,27.729654,0.159057,2019,3,25,16,20,2,2019,3,25,16,19,0,2019,3,25,17,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Tuesday,MORNING,SPRING,1495,2.251255989074707,182.0,5.421084655965849,9.188,64.231795,27.729727,64.23182,27.729492,0.101257,2019,3,26,7,55,26,2019,3,26,7,54,25,2019,3,26,8,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
SKIING_CROSS_COUNTRY,Tuesday,AFTERNOON,SPRING,2561,7.398952007293701,754.0,10.400713481553035,40.6347,64.231743,27.729555,64.231804,27.729549,0.372701,2019,3,26,13,4,2,2019,3,26,13,3,1,2019,3,26,13,45,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
WALKING,Tuesday,AFTERNOON,SPRING,1485,1.974521994590759,142.0,4.786719986886689,10.9309,64.231915,27.729813,64.231731,27.729606,0.083269,2019,3,26,16,32,36,2019,3,26,16,31,34,2019,3,26,16,56,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
WALKING,Wednesday,MORNING,SPRING,1595,2.065063953399658,150.0,4.660959393253148,8.78056,64.232017,27.729531,64.23192,27.729536,0.0883569999999999,2019,3,27,9,15,25,2019,3,27,9,14,23,2019,3,27,9,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
WALKING,Wednesday,EVENING,SPRING,1902,2.464438915252685,179.0,4.664553151897827,10.0871,64.231927,27.729508,64.231677,27.729525,0.10537,2019,3,27,17,41,22,2019,3,27,17,40,21,2019,3,27,18,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
WALKING,Thursday,MORNING,SPRING,2167,3.026211977005005,227.0,5.02739414730873,9.42031,64.231831,27.729569,64.231862,27.729662,0.130306,2019,3,28,9,26,19,2019,3,28,9,25,17,2019,3,28,10,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
WALKING,Thursday,AFTERNOON,SPRING,2143,2.730793952941894,200.0,4.587428012408222,8.01879,64.231851,27.729676,64.231808,27.729543,0.117865,2019,3,28,15,26,45,2019,3,28,15,25,43,2019,3,28,16,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
SWIMMING,Thursday,EVENING,SPRING,1500,1.0,335.0,2.4,2.888888782925076,64.231851,27.729676,64.231808,27.729543,0.170183,2019,3,28,18,25,19,2019,3,28,18,24,58,2019,3,28,18,49,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
WALKING,Friday,MORNING,SPRING,1801,2.605230093002319,203.0,5.207567093175097,8.61045,64.231806,27.729568,64.231882,27.729539,0.114577,2019,3,29,8,50,23,2019,3,29,8,49,21,2019,3,29,9,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Friday,EVENING,SPRING,3673,5.415628910064697,429.0,5.307994575614732,10.3275,64.231878,27.729472,64.231839,27.729673,0.24073,2019,3,29,17,16,48,2019,3,29,17,15,46,2019,3,29,18,16,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
WALKING,Saturday,MORNING,SPRING,1867,2.473571062088012,178.0,4.769606761390919,9.51471,64.231836,27.729571,64.231867,27.729477,0.104517,2019,3,30,7,11,5,2019,3,30,7,10,3,2019,3,30,7,41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ICE_SKATING,Saturday,MORNING,SPRING,1740,5.020438194274902,335.0,10.38711350539635,25.3703,64.217919,27.785687,64.218114,27.785499,0.1733809999999999,2019,3,30,8,54,56,2019,3,30,8,53,54,2019,3,30,9,22,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Saturday,AFTERNOON,SPRING,2964,3.818526029586792,279.0,4.637885865894889,8.73798,64.231731,27.729459,64.232523,27.730465,0.163796,2019,3,30,15,22,31,2019,3,30,15,21,29,2019,3,30,16,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
SKIING_CROSS_COUNTRY,Sunday,MORNING,SPRING,3771,11.208832740783691,1133.0,10.700556315783954,31.9416,64.231811,27.729464,64.231814,27.729606,0.5590200000000001,2019,3,31,7,0,43,2019,3,31,6,59,41,2019,3,31,8,2,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
WALKING,Sunday,MORNING,SPRING,1301,1.754681944847107,127.0,4.855384320868243,7.11937,64.231943,27.729546,64.231704,27.729525,0.073963,2019,3,31,8,33,30,2019,3,31,8,32,28,2019,3,31,8,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
WALKING,Sunday,AFTERNOON,SPRING,2007,2.8867640495300293,223.0,5.1780521067803225,10.2757,64.232068,27.729786,64.231841,27.729569,0.126502,2019,3,31,16,3,24,2019,3,31,16,2,21,2019,3,31,16,35,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
WALKING,Monday,MORNING,SPRING,1749,2.469052076339721,187.0,5.082096898126356,8.5496,64.231672,27.729361,64.231722,27.729373,0.107011,2019,4,1,7,32,30,2019,4,1,7,31,28,2019,4,1,8,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
WEIGHT_TRAINING,Monday,AFTERNOON,SPRING,2100,0.0,347.0,0.0,2.400000035762787,64.231747,27.729459,64.231937,27.72955,0.183244,2019,4,1,12,21,54,2019,4,1,12,21,29,2019,4,1,12,56,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Monday,AFTERNOON,SPRING,2713,3.689115047454834,269.0,4.895250339416661,8.90889,64.231747,27.729459,64.231937,27.72955,0.15624,2019,4,1,16,20,49,2019,4,1,16,19,47,2019,4,1,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Tuesday,MORNING,SPRING,1450,2.221959114074707,182.0,5.516588145288928,10.8461,64.231804,27.729566,64.23196,27.729658,0.1008749999999999,2019,4,2,5,34,50,2019,4,2,5,33,48,2019,4,2,5,57,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
SWIMMING,Tuesday,AFTERNOON,SPRING,1500,1.0,335.0,2.4,2.888888782925076,64.231562,27.729367,64.231877,27.72958,0.170183,2019,4,2,12,59,28,2019,4,2,12,59,13,2019,4,2,13,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
WALKING,Tuesday,AFTERNOON,SPRING,2100,2.607687950134277,193.0,4.470322200230189,9.70583,64.231562,27.729367,64.231877,27.72958,0.114175,2019,4,2,16,11,26,2019,4,2,16,10,24,2019,4,2,16,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
WALKING,Wednesday,MORNING,SPRING,1696,2.2636818885803223,163.0,4.804985140854457,10.5696,64.231645,27.729442,64.231788,27.729481,0.0952379999999999,2019,4,3,6,18,6,2019,4,3,6,17,4,2019,4,3,6,45,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
WALKING,Wednesday,AFTERNOON,SPRING,3442,5.389732837677002,450.0,5.637140678569788,10.9271,64.231557,27.729384,64.231803,27.72954,0.247389,2019,4,3,15,23,46,2019,4,3,15,22,44,2019,4,3,16,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
WALKING,Thursday,MORNING,SPRING,517,1.066956996917724,106.0,7.429487792850693,14.087,64.231825,27.730094,64.231827,27.729531,0.0542189999999999,2019,4,4,5,39,29,2019,4,4,5,38,27,2019,4,4,5,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
WALKING,Thursday,AFTERNOON,SPRING,3643,5.53111982345581,450.0,5.465833479121855,8.82587,64.231926,27.72968,64.231866,27.72951,0.249827,2019,4,4,15,3,32,2019,4,4,15,2,29,2019,4,4,16,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
WALKING,Friday,MORNING,SPRING,1244,1.585118055343628,116.0,4.587158359515322,8.86948,64.231873,27.729576,64.23188,27.729624,0.0684179999999999,2019,4,5,7,59,13,2019,4,5,7,58,11,2019,4,5,8,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
WEIGHT_TRAINING,Friday,AFTERNOON,SPRING,4200,0.0,693.0,0.0,2.400000035762787,64.231893,27.729651,64.231875,27.729548,0.366488,2019,4,5,14,4,35,2019,4,5,14,4,12,2019,4,5,15,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Friday,AFTERNOON,SPRING,1815,2.709825992584228,217.0,5.374861472894337,11.2642,64.231893,27.729651,64.231875,27.729548,0.1212729999999999,2019,4,5,16,1,35,2019,4,5,16,0,33,2019,4,5,16,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Saturday,MORNING,SPRING,2207,3.046597957611084,226.0,4.9695299716356605,9.55895,64.231633,27.729638,64.231856,27.729514,0.1302539999999999,2019,4,6,6,28,30,2019,4,6,6,27,27,2019,4,6,7,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
SKIING_CROSS_COUNTRY,Saturday,MORNING,SPRING,3995,11.145225524902344,1148.0,10.043257043716755,34.907,64.231797,27.729621,64.231829,27.729539,0.568597,2019,4,6,7,25,27,2019,4,6,7,24,25,2019,4,6,8,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
WALKING,Saturday,AFTERNOON,SPRING,2941,3.971632003784179,287.0,4.861569266787843,10.3144,64.231611,27.729563,64.231803,27.729387,0.1675009999999999,2019,4,6,15,17,10,2019,4,6,15,15,35,2019,4,6,16,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
WALKING,Sunday,MORNING,SPRING,2734,3.713026046752929,270.0,4.889134516572987,8.5948,64.232093,27.72941,64.231843,27.729527,0.157128,2019,4,7,7,9,2,2019,4,7,7,8,0,2019,4,7,7,53,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
WALKING,Sunday,AFTERNOON,SPRING,2911,4.138049125671387,316.0,5.1174774484428,8.403410000000001,64.231945,27.729665,64.231832,27.729499,0.180089,2019,4,7,14,54,17,2019,4,7,14,52,52,2019,4,7,15,41,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
WALKING,Monday,MORNING,SPRING,1706,2.515333890914917,199.0,5.307855807323389,10.5624,64.231732,27.729882,64.231935,27.729604,0.111827,2019,4,8,7,39,58,2019,4,8,7,38,56,2019,4,8,8,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
SKIING_CROSS_COUNTRY,Monday,AFTERNOON,SPRING,1665,4.168344020843506,444.0,9.012635720742717,31.0687,64.231889,27.729516,64.231796,27.729507,0.2215379999999999,2019,4,8,11,34,20,2019,4,8,11,33,19,2019,4,8,12,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
